twitter_id,name,created_at,text 
1338105396632956929,FES_PAK,12/13/20,"'Panel: Economic Growth, Social Protection, and IMF Programme in #Covid19 #SDC2020  It is our honour to have    Dr H… https://t.co/fkQafFUxsq'"
1338105398138585093,AmeerkhanInc,12/13/20,"'RT @SanjaySDutt: Spoke to Brother Shri @KS_Alagiri ,President of @INCTamilNadu ,who has been affected by #COVID19 &amp; is hospitalised, to enq…'"
1338105399044681728,GailPappas,12/13/20,"'RT @HHSGov: General Perna of Operation Warp Speed (#OWS) says it’s all about saving lives. This is the beginning of the end, as the first #…'"
1338105399732559872,ClinTexCTi,12/13/20,'We put all of our new articles onto #Medium   https://t.co/NyzTi3xd2p  Its a must read.   Stay up to date.… https://t.co/cFkFLucx9S'
1338105400583974912,viralvideovlogs,12/13/20,"'RT @SanjaySDutt: Spoke to Brother Shri @KS_Alagiri ,President of @INCTamilNadu ,who has been affected by #COVID19 &amp; is hospitalised, to enq…'"
1338105405310963713,lunaperla,12/13/20,"'@pritipatel No, you are not!  You've killed 70k Brits thru mismanagement of #COVID19 &amp; corruption on public contrac… https://t.co/43qIJu3BzN'"
1338105407923920896,wyszwyg,12/13/20,'@KevinMKruse Tiny numbers are okay. Big crowds are a recipe for Covid19. C'mon we need to get rid of it. Not invite… https://t.co/H4Iphv4tHj'
1338105409668780033,CPRT65,12/13/20,"'Thank You, Valery ...'"
1338105410088181763,DiorIzzy,12/13/20,"'RT @donwinslow: This is Ian Smith owner of Atilis Gym in Bellmawr, NJ.  We are near 300,000 deaths from #COVID19.  In terms of casualties,…'"
1338105410373488640,PaulKohlerSW19,12/13/20,'RT @MertonLibDems: Key info from the NHS SW London CCG @nhsmerton_ on the #COVID19 vaccination programme in our area. Please share https://…'
1338105418497847296,MsDixieDiva8253,12/13/20,'RT @DrFNA: I want to share my story with you; I think given my last post it is important. I am a participant in a Phase 3 clinical trial fo…'
1338105418887913476,AshRite2,12/13/20,'RT @TigerOITNB: What have you learned to appreciate  during #COVID19 ⁉️ 💞'
1338105421295456266,theflowernurse,12/13/20,'RT @robinmonotti: Matt Hancock is pre-empting the #BayesTheorem false positive trap by mentioning Bayesian mathematics himself in reply. A…'
1338105423019257856,omarbinasif,12/13/20,'As per CNN Pfizer to ship first viles of covid19 vaccines in 50 states of USA...'
1338105424252456962,TheHarryMcC,12/13/20,'I genuinely have an anxiety just looking at this picture. The reason so many students shake at the idea of exams is… https://t.co/krtQtTW6ci'
1338105426915672064,narasimha1988,12/13/20,'RT @doc_santanu: #Mentalhealth  Journals should now re-consider further publishing useless #COVID19 related manuscripts. We had enough of i…'
1338105429260439552,BrexitResist,12/13/20,"'RT @cpeedell: Sorry to come across as a Scrooge, but as an oncologist who is on a #COVID19 ward rota to help out our amazing acute medicine…'"
1338105428958384133,COVID25_Book,12/13/20,'@NatalieGasper COVID-25: The cure became the killer by James Philips Now available in both Paperback and Kindle.  A… https://t.co/Wjw9XwRjlN'
1338105430803963905,scallywags,12/13/20,"'RT @AlbertoThomas: Average flu deaths in France are around 9000, but in 2020 it was only 77.  Any ideas what they were labelled as?'"
1338105433710465024,nancygower,12/13/20,'RT @DrEricDing: The next 3 months will be the darkest winter in American history. Please protect your families and your community. #COVID19…'
1338105433861533697,nicolabecks,12/13/20,"'RT @cpeedell: I won’t be seeing my parents this Xmas, because as an NHS doctor I have seen the tragic consequences of #COVID19. I strongly…'"
1338105434066964480,ChattanGypsy,12/13/20,'RT @DrEricDing: Florida man...  ...pays for the overdue utility bills of 114 local residents with next bills due on day after Christmas.…'
1338105434746609667,nutmom123,12/13/20,"'RT @donwinslow: This is Ian Smith owner of Atilis Gym in Bellmawr, NJ.  We are near 300,000 deaths from #COVID19.  In terms of casualties,…'"
1338105436021510144,bb_raina,12/13/20,'RT @orfonline: Tracking five Indian states that have the most #COVID19 infections.  #CoronaTracker #DailyUpdates #IndiaFightsCoronavirus…'
1338105436256473088,sarg_sunshine,12/13/20,"'RT @donwinslow: This is Ian Smith owner of Atilis Gym in Bellmawr, NJ.  We are near 300,000 deaths from #COVID19.  In terms of casualties,…'"
1338105437426573312,GrandmaPams,12/13/20,'RT @FionaMattatall: Saying this clearly for those in the back row:  Wearing a mask is not hard. Breathing on a ventilator is.'
1338105439121256448,SmartB0ss,12/13/20,'RT @TigerOITNB: What have you learned to appreciate  during #COVID19 ⁉️ 💞'
1338105440748625923,wccoradio,12/13/20,'RT @RoshiniR: Could the worst of #COVID19 be behind us on the eve of the vaccine release? I'll get into this on #REALTalkwithRoshini Dec 13…'
1338105443785334786,konstantinaBel3,12/13/20,'RT @SkyNews: #COVID19: Germany is to be plunged into a national lockdown over Christmas amid rising #coronavirus cases https://t.co/SsKmgrV…'
1338105447002333185,George_Tr0,12/13/20,'Having an exception for Christmas just makes the whole thing pointless'
1338105449183326208,wandererNEN,12/13/20,"'RT @donwinslow: This is Ian Smith owner of Atilis Gym in Bellmawr, NJ.  We are near 300,000 deaths from #COVID19.  In terms of casualties,…'"
1338105448143196161,NewsNetNews,12/13/20,'🌸 Good Sunday Morning 13 Dec 20 🌸 Planters Climb Steps To Stoop ~ Dial Awaits The Rising Sun ~ Clover Grows Amid Ga… https://t.co/CXBatcDXL5'
1338105450735296512,syedfaisalsha,12/13/20,'@SDPIPakistan 23rd Sustainable Development Conference #SDC2020   Dates: ⏰14-17 Dec.  Get Register:… https://t.co/fjFT8o9J5u'
1338105454937960450,_Akemi_95,12/13/20,"'RT @DrFNA: For me, this was the most profound reason to join a trial; I wanted to be able to show my community that the vaccine is safe, an…'"
1338105455936200704,PsychRNTiffany,12/13/20,'RT @Cleavon_MD: One of our healthcare workers is fighting for his life in Seattle. Doug Bwamu is an anesthesia technologist at Seattle Chil…'
1338105457353887744,RiteBoss,12/13/20,'RT @TigerOITNB: What have you learned to appreciate  during #COVID19 ⁉️ 💞'
1338105459815931904,IoanAnthony,12/13/20,"'RT @WhatNowDoc: Excellent work. FOI is the one chink in the establishment’s armour. Use it! Journalists, are you all in a coma or out on a…'"
1338105464295403532,CLEANBOSS2,12/13/20,'RT @TigerOITNB: What have you learned to appreciate  during #COVID19 ⁉️ 💞'
1338105464865890306,COVID25_Book,12/13/20,'@TrevorDutcher COVID-25: The cure became the killer by James Philips Now available in both Paperback and Kindle.  A… https://t.co/iObMmqi9XB'
1338105465612480512,Avidartifact981,12/13/20,"'RT @robinmonotti: JAPAN'S COVID19 MORTALITY IS THE LOWEST IN THE WORLD, IT NEVER HAD A LOCKDOWN &amp; TRANSMISSION IS RAMPANT &gt;50%. THIS IS WHY…'"
1338105467135004676,ewancolman,12/13/20,'RT @BallouxFrancois: I believe the incoming #COVID19 vaccines tend to be effective and safe. I also predict widespread vaccination campaign…'
1338105471199309824,MstrFantastic,12/13/20,'RT @DrFNA: I want to share my story with you; I think given my last post it is important. I am a participant in a Phase 3 clinical trial fo…'
1338105472285470721,realunnikrish,12/13/20,"'1195 new #Covid19 cases reported in Tamil Nadu today.   340/1195 cases from #Chennai.   69,143 persons tested today… https://t.co/55HHIjfQrf'"
1338105472499372032,_Jaewest304,12/13/20,'RT @HarbRimah: TOP 10 OPEN SOURCE AND FREE RPA TOOLS OF 2020 https://t.co/R2Cg7uERYE   #MachineLearning #DataScience #Python #AI #100DaysOf…'
1338105478950346753,AriaNevicate,12/13/20,"'RT @cpeedell: Sorry to come across as a Scrooge, but as an oncologist who is on a #COVID19 ward rota to help out our amazing acute medicine…'"
1338105479994675202,IdeallyBright,12/13/20,"'RT @ezralevant: You haven’t answered yet: are you having an “online” Christmas, or are you going to your Florida condo again? https://t.co/…'"
1338105483907854336,Coridash_24,12/13/20,'#Covid_19 #COVID19 #COVID #Pandemic  First 2: What happened 2 days ago  2nd: My thoughts  3rd: My speech  . . . . .… https://t.co/SUwUw7PiQe'
1338105487338954753,elisaperego78,12/13/20,'@preshitorian @PabloGVasco Thanks @preshitorian very much looking forward to more discussion on this. My experience… https://t.co/msWTZJ5QGu'
1338105490815868929,tarun10sharma,12/13/20,'#Covid_19 : Delhi reports 1984 new COVID19 cases 2539 recoveries and 33 deaths in the last 24 hours. Total cases :… https://t.co/TdDCWmrVjn'
1338105491826876417,JUST_DREAM_1955,12/13/20,'RT @DrFNA: I want to share my story with you; I think given my last post it is important. I am a participant in a Phase 3 clinical trial fo…'
1338105499515052033,sibelian62,12/13/20,"'RT @cpeedell: Sorry to come across as a Scrooge, but as an oncologist who is on a #COVID19 ward rota to help out our amazing acute medicine…'"
1338105500290977795,LaniBeno,12/13/20,'RT @SkyNews: #COVID19: Germany is to be plunged into a national lockdown over Christmas amid rising #coronavirus cases https://t.co/SsKmgrV…'
1338105501964525568,heinerprahm,12/13/20,"'@welt Es könnte anders laufen, wenn gehandelt wird:  ""Any further deaths are going to be needless deaths!""  ""They p… https://t.co/bE0zr0gYie'"
1338105502765637633,AliceMaldonadoG,12/13/20,'RT @DrEricDing: How do we visualize almost 300k #COVID19 death? Here are 278528 coffins ⚰️ stacked 64x64x68 next to the White House (51 met…'
1338105502958559232,christodoubting,12/13/20,"'RT @cpeedell: Sorry to come across as a Scrooge, but as an oncologist who is on a #COVID19 ward rota to help out our amazing acute medicine…'"
1338105503537356800,ASalamDadabhoy,12/13/20,"'RT @schaheid: About PDM.  100% of their Jalsas are being populated by their political workers, rather than the general public. That explain…'"
1338105507182243840,MichelleL_Craig,12/13/20,'Matric Rage 2020: in the Johannesburg and Tshwane districts of the 1050 students tested 984 have tested Covid19 pos… https://t.co/TDHtN7exQY'
1338105508767600641,SegopotjeNkadi3,12/13/20,'RT @Lerato_Pillay: South African Government is not even moved by the number of young people who applied for the R350 Covid19 grant. The way…'
1338105510172626945,AbantiPadhi,12/13/20,'RT @CMO_Odisha: CM underscored how #Odisha has developed end-to-end online systems for over 30 Government to Business services to reduce re…'
1338105514652274693,cnbcwatcher90,12/13/20,"'RT @CameraLeon: Empty @TfL Tube , Taken on a Saturday afternoon. #COVID19 #London #Londonunderground https://t.co/PInzl06dNb'"
1338105518255190020,pbthor,12/13/20,"'@NGrossman81 Trump was telling his sycophants that covid19 was being 'used' by the media, and that they would hear… https://t.co/d16oTcxWTv'"
1338105518402002953,syedfaisalsha,12/13/20,'@SDPIPakistan 23rd Sustainable Development Conference #SDC2020   Dates: ⏰14-17 Dec.  Get Register:… https://t.co/5nKmtRn05W'
1338105520604008450,drphiliplee1,12/13/20,'COVID19's Christmas Rota  14-18th December: Short Days 19-20th December: Twilight 21st-22nd December: Nights 23rd-2… https://t.co/X88jntIpVD'
1338105522621472768,euphosuck,12/13/20,"'RT @DrTedros: Likewise, @BTS_twt Jimin, Namjoon, Jin, Yoongi, Hobi, Taehyung &amp; Jungkook and crew - please take care of yourselves &amp; stay sa…'"
1338105524278099968,ki55777,12/13/20,'Khonumthung Media Group - An Online Prayer Meeting for Religious People Around the World to End COVID-19… https://t.co/DWjnkTj2GV'
1338105528103276544,nbboston,12/13/20,"'RT @DrEricDing: NEW video:   After receiving classified briefings about the virus, Loeffler and Perdue invested in body bags. Have no more…'"
1338105528132616193,I_FORCEMAJEURE,12/13/20,"'JOE BIDEN and KAMALA HARRIS will usher in ""THE NEW WORLD ORDER"" COVID19 isn't real, but it's a perfect excuse to cr… https://t.co/Y5ThgcQdud'"
1338105531244949510,peterbrownbarra,12/13/20,'RT @KristinaHafoss: The Faroese population reaches all-time high.   Despite #COVID19 our #population continues to increase &amp; the Faroese ec…'
1338105531509116929,Abidsuleri,12/13/20,'Access to #water &amp; #Sanitation in the times of #Covid19 at #SDC2020'
1338105532289339400,GALLIFRAEAN,12/13/20,"'Meanwhile, @JeffBezos and @elonmusk (among others) added at least $913 BILLION to their net worth during the… https://t.co/eW0TiHt8GE'"
1338105533719523328,DellaBranson,12/13/20,"'RT @DrEricDing: NEW video:   After receiving classified briefings about the virus, Loeffler and Perdue invested in body bags. Have no more…'"
1338105536450015232,LizMar201,12/13/20,'@MarshallProj That’s exactly what’s happening at Loretto FCi this is coming from the president of the employees uni… https://t.co/kVbI9lYrbl'
1338105537179869190,portosabbia,12/13/20,'Rudolph the Face Masked Reindeer Latte Mug https://t.co/3clkQjC9M0 via @zazzle All you need is a shot!… https://t.co/FyT1nTSB3e'
1338105545002246146,xavi101060,12/13/20,'RT @KristinaHafoss: The Faroese population reaches all-time high.   Despite #COVID19 our #population continues to increase &amp; the Faroese ec…'
1338105546998738946,AjeebInsaan15,12/13/20,'RT @Showbiz_IT: Raees actress #MahiraKhan tests positive for #Covid19 https://t.co/GBVmfGmNyH'
1338105546554085378,EdithAndersen11,12/13/20,"'RT @WrightsWords: If I needed more reasons to dig Dr. Fauci, @CIDRAP @NIAIDNews @ucaremn @UMNNursing @northmemorial @umnmedschool @RealSciL…'"
1338105547774697473,davrooch,12/13/20,"'RT @DrEricDing: NEW video:   After receiving classified briefings about the virus, Loeffler and Perdue invested in body bags. Have no more…'"
1338105555802611713,peter_r_lee,12/13/20,"'RT @Greenpeace: 🌡️ It's been 5yrs since 197 governments made a pledge to keep global heating under 1.5°C.   They failed to act.   Instead,…'"
1338105556637265923,55andwhat,12/13/20,'@urmudder @BerniceKing @DrBiden Republicans and facts don't get along.  The fools that think one can get #COVID19 thru 5G.'
1338105558021378052,lae8991,12/13/20,"'Ugh. That she dies and Giuliani lives is enough to get sick about but that's the ""norm"" in the 3rd big bang=hell.… https://t.co/s8xZRzRDZK'"
1338105559539716097,RABUGENTO,12/13/20,"'RT @XHNews: Dwellers of Windhoek, the capital of Namibia, are embracing mountain climbing and hiking to improve fitness levels and deal wit…'"
1338105559669764097,munirkassa,12/13/20,'Data science!'
1338105559908835328,gritslady,12/13/20,"'RT @donwinslow: This is Ian Smith owner of Atilis Gym in Bellmawr, NJ.  We are near 300,000 deaths from #COVID19.  In terms of casualties,…'"
1338105560688955399,COVIDLive,12/13/20,'139 new cases and 12 new deaths in Saudi Arabia   [12:56 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'
1338105561892581376,Miyano82537,12/13/20,"'RT @donwinslow: This is Ian Smith owner of Atilis Gym in Bellmawr, NJ.  We are near 300,000 deaths from #COVID19.  In terms of casualties,…'"
1338105563402694657,slouchingtb,12/13/20,"'RT @donwinslow: This is Ian Smith owner of Atilis Gym in Bellmawr, NJ.  We are near 300,000 deaths from #COVID19.  In terms of casualties,…'"
1338105563704668160,69NiceBot69,12/13/20,"'RT @realunnikrish: 1195 new #Covid19 cases reported in Tamil Nadu today.   340/1195 cases from #Chennai.   69,143 persons tested today.  12…'"
1338105564677730309,SadiaCheema19,12/13/20,"'RT @SDPIPakistan: 📢Conference alert! #SDC2020 Join our valuable speaker on emerging needs for education , addresssing impacts amd challenge…'"
1338105568628715520,Abidsuleri,12/13/20,"'RT @SDPIPakistan: 📢Conference alert! #SDC2020 Join us to learn about Tobacco Greenwashing in #COVID19 ⏰ 11:30 PM PST 🗓️ 16 December, 2020 R…'"
1338105574148468736,DonnaSa83587451,12/13/20,"'RT @DrTedros: Likewise, @BTS_twt Jimin, Namjoon, Jin, Yoongi, Hobi, Taehyung &amp; Jungkook and crew - please take care of yourselves &amp; stay sa…'"
1338105579118718977,40anlovingit,12/13/20,'RT @ResisterSis20: I cannot reunite with people who try to overthrow the United States. I will not partner with white nationalists. I will…'
1338105579974189067,bhanubharath007,12/13/20,'RT @IndiaToday: Sources say hundreds of protesters are sick but have refused to undergo #Covid19 tests. #FarmersProtest #FarmersAgitation |…'
1338105580364369921,glasskin,12/13/20,"'RT @sturdyAlex: THREAD. Just finished Friday zoom with my Brussels group. Much to report.  First, a framing point: The summit went all day…'"
1338105580553179138,vera_kurian,12/13/20,'RT @DrFNA: I want to share my story with you; I think given my last post it is important. I am a participant in a Phase 3 clinical trial fo…'
1338105581920514050,SmithDissident,12/13/20,"'RT @TakeBackRainbow: @21WIRE When it began, a dry cough and a temperature were the signs of the ""coronavirus."" Now, for the mask-wearing ""t…'"
1338105582830678016,DChevDesign,12/13/20,"'RT @donwinslow: This is Ian Smith owner of Atilis Gym in Bellmawr, NJ.  We are near 300,000 deaths from #COVID19.  In terms of casualties,…'"
1338105585326239746,HeathertheHeron,12/13/20,"'@RandyInLA @fnp129_linda @marwilliamson I’m not sure any of the families of those 200,000 Americans and 60,000 Brit… https://t.co/QD0pRkXhn3'"
1338105587406688257,NeanyBa,12/13/20,'RT @IrwinMaxine: @SouthernHSCT top flu peer vaccinator @JoeCW1980 who hits the care homes tomorrow has just received his COVID19 vaccine fr…'
1338105589604356096,epuujee,12/13/20,'RT @munirkassa: Data science! https://t.co/GxysME8xB2'
1338105590665494533,softsto38135836,12/13/20,'@BhavikaKapoor5 Just I shocked when it is said some where that India going to send some medicine by Gupta named per… https://t.co/i3er9F5OrZ'
1338105594763468804,Bearatone1,12/13/20,"'RT @donwinslow: This is Ian Smith owner of Atilis Gym in Bellmawr, NJ.  We are near 300,000 deaths from #COVID19.  In terms of casualties,…'"
1338105594700582913,syedfaisalsha,12/13/20,'@SDPIPakistan 23rd Sustainable Development Conference #SDC2020   Dates: ⏰14-17 Dec.  Get Register:… https://t.co/4E3UbSnAH8'
1338105605504962563,moremoneycores,12/13/20,"'@niceguycordero @GovSisolak There are plenty of Drs begging to not be punished for using repurposed drugs, Sisolak'… https://t.co/wcnyFS5seg'"
1338105606939480065,abdoulquaters,12/13/20,'RT @Zahrahmusa: I am glad that #COVID19 is not a serious threat in Nigeria. Almost everyone I know in the Netherlands knows someone who has…'
1338105607308636162,grupoclaht,12/13/20,'RT @thrombosisday: #WTDay20 worked with thrombosis experts around the world to disseminate information on the correlation between #COVID19…'
1338105608264962048,ibookery,12/13/20,"'Infected after 5 minutes, from 20 feet away: South Korea study shows COVID-19's spread indoors #covid19 #indoor… https://t.co/UaG01KAmVl'"
1338105620197564417,Triton214,12/13/20,"'RT @DrEricDing: BREAKING—United States recorded more than 3,000 #COVID19 deaths in a single day, a pandemic record.   ➡️US also now topped…'"
1338105619782520838,GlobalPandemics,12/13/20,'ALERT: I volunteered for COVID-19 vaccine trials. We need public education to build trust in the vaccine. - Global… https://t.co/eEmk26XjPc'
1338105623003664385,DrKCain,12/13/20,"'RT @DrEricDing: ➡️ If a marathon-running 29-year old nurse can die of #COVID19, anybody can.   Please mask up, distance, ventilate the airb…'"
1338105623926480896,TMnyingwa,12/13/20,'Results of covid19 vaccine 💉 Cyril has sold this country to devil. https://t.co/Qn3ftcZaDU'
1338105624756948993,OllyOllyInFree,12/13/20,'RT @stillgray: This is why you should stop listening to epidemiologists. Everything they say is politicized.'
1338105627068014592,kxlechi,12/13/20,'Sanwo-Olu is just photo-ops'
1338105628728778752,KRISHANMOHANKR6,12/13/20,"'RT @DrRPNishank: Dear all, do not pull down your mask even while speaking! When you speak tiny droplets get released, thus increasing the r…'"
1338105631413297154,Joni_Looking,12/13/20,'RT @Joni_Looking: ATTENTION    #Covid19 Virus  Endorsed    Trump . . *watch Video below... .'
1338105632558362626,ineza_lutgardis,12/13/20,'Bold of you to assume I got a business for you to mind 🙂'
1338105637604110340,Recesvinto4,12/13/20,'RT @Mareq16: Coca-Cola tests positive for COVID19.  https://t.co/WcBaZPsVIF'
1338105643627114496,lyssmaz,12/13/20,"'RT @Sightsavers: #Sightsavers' David Agyemang explains the impact of #UKAid's Ascend programme in Ghana, where behavioural change messages…'"
1338105645569028096,deweybbadd,12/13/20,"'RT @donwinslow: This is Ian Smith owner of Atilis Gym in Bellmawr, NJ.  We are near 300,000 deaths from #COVID19.  In terms of casualties,…'"
1338105646537977858,yorkie381001,12/13/20,'RT @StandUpX2: NEXT MASS PROTEST IN LONDON MONDAY 14th DECEMBER 12PM PARLIAMENT SQUARE.  PARLIAMENT WILL DEBATE WHETHER TO PREVENT RESTRICT…'
1338105648391712768,Christian_Put,12/13/20,'Just released! PwC's #Automotive deals insights: 2021 outlook expects a recovery of value and volume despite contin… https://t.co/2lQg54Bk4Y'
1338105652720373761,viralvideovlogs,12/13/20,"'RT @Sightsavers: #Sightsavers' David Agyemang explains the impact of #UKAid's Ascend programme in Ghana, where behavioural change messages…'"
1338105654045773827,GlenKCampbell,12/13/20,'RT @EU_DataPortal: Discover how French administrations and civil societies worked together to open #COVID19 data in @datagouvfr's blog post…'
1338105658101682179,RonnieMotes8,12/13/20,"'RT @donwinslow: This is Ian Smith owner of Atilis Gym in Bellmawr, NJ.  We are near 300,000 deaths from #COVID19.  In terms of casualties,…'"
1338105659900964868,GrainneMcCarth2,12/13/20,'RT @DrMaireadDB: #ISupportClaremorris  Schools are not a free babysitting service @johnboyle_INTO'
1338105660152680448,boandsunny,12/13/20,'RT @ResisterSis20: I cannot reunite with people who try to overthrow the United States. I will not partner with white nationalists. I will…'
1338105660391690244,ocanannain,12/13/20,'Interesting thread by a trial participant.'
1338105661796851712,tvoodooirl,12/13/20,'RT @TSwiftNZ: 🎁 | Burmese (Myanmar) fans have donated over 1 million Kyats ($770 USD) to local charity “We Love Yangon” helping with #covid…'
1338105664489578499,johnpliggyday,12/13/20,'RT @StandUpX2: @piersmorgan NEXT MASS PROTEST IN LONDON MONDAY 14th DECEMBER 12PM PARLIAMENT SQUARE.  PARLIAMENT WILL DEBATE WHETHER TO PRE…'
1338105664917413889,ColinMKnowles,12/13/20,"'RT @donwinslow: This is Ian Smith owner of Atilis Gym in Bellmawr, NJ.  We are near 300,000 deaths from #COVID19.  In terms of casualties,…'"
1338105665819209763,lees0919,12/13/20,'If they tell you to go get a #COVID19 test but don’t understand how an incubation period works and then force you b… https://t.co/AtmkfL8zdX'
1338105671284367360,lyssmaz,12/13/20,'RT @Sightsavers: .@Sightsavers' Pelagie Boko-Collins on how the support from #UKAid's Ascend programme made it possible to continue the wor…'
1338105671699480577,HimPunitSharma,12/13/20,'Saddened by the news of @JPNadda ji being tested positive for Covid19. I wish you speedy recovery and may you recup… https://t.co/xZ1l947Get'
1338105672731406336,Juscored,12/13/20,"'RT @DavidHamer_1951: Remember how hysterics like ⁦@erinotoole,⁩ @profamirattaran and others were shrieking about how Canada was ‘at the bac…'"
1338105673746300929,M_S_Fricker,12/13/20,'RT @ThesisPi: 😳 That awkward moment when someone says all the wrong things over a microphone.  Remind your drunk uncle about the dangers of…'
1338105674056818688,DDog877,12/13/20,'Coke................tests positive.'
1338105676208484352,JilliBean50,12/13/20,'RT @Jimcorrsays: ‘Nobody should try for a child within three months of having the #COVID19 vaccine’ - Prof. Karina Butler https://t.co/4hyb…'
1338105677387063297,VivianW066,12/13/20,"'RT @donwinslow: This is Ian Smith owner of Atilis Gym in Bellmawr, NJ.  We are near 300,000 deaths from #COVID19.  In terms of casualties,…'"
1338105678074761216,jmgraglia,12/13/20,"'RT @nirav_mainecdc: 2/Like a speeding train, there is time between when the brake is pulled and the train slows, let alone stops.  The best…'"
1338105678322429955,jm826,12/13/20,'RT @AnOpiner: Coca-Cola tests positive for COVID19.  Austrian MP uses lateral flow test on cola—slams gov't waste on this nonsense—money th…'
1338105681304571906,Peach3146,12/13/20,"'RT @donwinslow: This is Ian Smith owner of Atilis Gym in Bellmawr, NJ.  We are near 300,000 deaths from #COVID19.  In terms of casualties,…'"
1338105681723977735,margaret_easton,12/13/20,"'RT @LeahButlerSmith: For months now a Scientist who worked in the hospital lab, on PCR test kept asking ...  What is the specific identifie…'"
1338105683024162817,CraigFraser13,12/13/20,"'Shows, compassion, love, understanding and empathy. Traits that Boris, Gove, Hancock, Rabb, Patel do not have?'"
1338105687348539393,tiffitoo,12/13/20,"'RT @DrEricDing: NEW video:   After receiving classified briefings about the virus, Loeffler and Perdue invested in body bags. Have no more…'"
1338105687453413376,Abidsuleri,12/13/20,'RT @SDPIPakistan: 📢Conference alert! #SDC2020 Join us in discussing Perspectives on Community Resilience to Violent Extremism in #COVID19 ⏰…'
1338105692268482561,GHOSTMIYAGI,12/13/20,'RT @lovestreetart22: Banksy’s new mural in Bristol. #StreetArt #Banksy #Bristol #COVID19 https://t.co/uVIoCvJnXH'
1338105693413535748,btspIace,12/13/20,"'RT @DrTedros: Likewise, @BTS_twt Jimin, Namjoon, Jin, Yoongi, Hobi, Taehyung &amp; Jungkook and crew - please take care of yourselves &amp; stay sa…'"
1338105696278163462,john_dt11,12/13/20,"'RT @cpeedell: I won’t be seeing my parents this Xmas, because as an NHS doctor I have seen the tragic consequences of #COVID19. I strongly…'"
1338105697154838531,CraigFraser13,12/13/20,"'RT @SonyKapoor: Few have seen Chancellor #Merkel as emotional as this  ""I really am sorry, from the bottom of my heart. But if the price we…'"
1338105697226141697,SkinnyRetard,12/13/20,'RT @Lerato_Pillay: South African Government is not even moved by the number of young people who applied for the R350 Covid19 grant. The way…'
1338105699138756608,Teresoca2013,12/13/20,'RT @DrEricDing: PANDEMIC DENIALISM LUNACY. All #COVID19 deniers should have to volunteer / work in the hospital or a morgue themselves... w…'
1338105700220882944,syedfaisalsha,12/13/20,'@SDPIPakistan 23rd Sustainable Development Conference #SDC2020   Dates: ⏰14-17 Dec.  Get Register:… https://t.co/gEqfso5Rs9'
1338105712342429698,webbob,12/13/20,'RT @DrFNA: I want to share my story with you; I think given my last post it is important. I am a participant in a Phase 3 clinical trial fo…'
1338105713210646528,EvidSynthTeam,12/13/20,'RT @EllaFlemyng: JUST PUBLISHED! Collaborating in response to #COVID19 - editorial &amp; methods initiatives across Cochrane - 23 inspiring rep…'
1338105716683444224,DrKCain,12/13/20,"'RT @DrEricDing: NEW video:   After receiving classified briefings about the virus, Loeffler and Perdue invested in body bags. Have no more…'"
1338105717501333505,full_bugs,12/13/20,'RT @HarbRimah: 4 tips to upgrade your programmatic advertising with Machine Learning https://t.co/Nr4OKr7eXY   #MachineLearning #DataScienc…'
1338105717333643264,maryenipper3,12/13/20,'RT @Mareq16: Coca-Cola tests positive for COVID19.  https://t.co/WcBaZPsVIF'
1338105720798142468,sammy_wiz1,12/13/20,"'with that jersey,, I hope egbon no loose the match'"
1338105722672975872,NastyGram2016,12/13/20,'RT @MollyJongFast: She was 29.'
1338105727056039937,DonnaSa83587451,12/13/20,'RT @DrEricDing: The next 3 months will be the darkest winter in American history. Please protect your families and your community. #COVID19…'
1338105727576121350,wwing1234,12/13/20,"'RT @RevDrBarber: This is what 278,528 coffins stacked up next to the White House would look like. God, have mercy. #COVID  https://t.co/CKO…'"
1338105730625376258,OTlife1997,12/13/20,"'RT @LotusOak2: Asymptomatic spread of #coronavirus is 'very rare,' WHO says  https://t.co/C8WyxUGmTy  #COVID19'"
1338105734798733313,stevec009,12/13/20,"'RT @SonyKapoor: Few have seen Chancellor #Merkel as emotional as this  ""I really am sorry, from the bottom of my heart. But if the price we…'"
1338105737080397824,eunnice_A,12/13/20,'RT @DrFNA: I want to share my story with you; I think given my last post it is important. I am a participant in a Phase 3 clinical trial fo…'
1338105739290812416,Pilar_Villanova,12/13/20,'RT @Some4SurgeryIT1: #SoMe4Surgery #SoMe4SurgeryIT1   this is your face #SARSCoV2'
1338105742222561281,shermantara4,12/13/20,'RT @J__Donner: Tick. Tock. @fordnation @celliottability  Sitting on $12B instead of proactively supporting families and businesses is going…'
1338105743162155009,HpegEllen,12/13/20,"'RT @RogClark2: This is a very important statement, which will enable the global community to respect human rights as we struggle to overcom…'"
1338105745024442371,larifari753,12/13/20,'RT @DrFNA: I want to share my story with you; I think given my last post it is important. I am a participant in a Phase 3 clinical trial fo…'
1338105746932846595,Belinda86903391,12/13/20,'RT @ONS: Our weekly overview of #COVID19 measures in England with the Joint Biosecurity Centre and @PHE_uk uses multiple data sources to im…'
1338105747037548546,browngurlvibes,12/13/20,"'RT @DrTedros: Likewise, @BTS_twt Jimin, Namjoon, Jin, Yoongi, Hobi, Taehyung &amp; Jungkook and crew - please take care of yourselves &amp; stay sa…'"
